WKT,id,start_date,end_date,description,user_id,created,last_modified,source_id,type,night_bombing,map_sheet_id
"POINT (-0.039922902843425 51.5174653313993)","4054",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.032786518800591 51.5201067217587)","4053",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.033973053593616 51.5201066104102)","4052",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.03246327171415 51.5231422562043)","4051",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.032661220987911 51.5252462364348)","4050",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.041738399237518 51.5304597144076)","4049",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.041692928005655 51.5315192859698)","4048",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.041832605050401 51.5320017674433)","4047",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.041714136277636 51.5325199518487)","4046",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.041585367827157 51.5332780389506)","4045",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.041256539595198 51.5342128414747)","4044",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (-0.033491045256917 51.5253401769988)","4043",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",OIL,false,
"POINT (-0.038532744912933 51.5169819464564)","4042",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",OIL,false,
"POINT (0.006782412462723 51.5192963310859)","4041",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.00471843378544 51.5204919989955)","4040",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.007092458241441 51.5219718838416)","4039",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.010757654461685 51.5229094266324)","4038",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.011369726360584 51.5236991882481)","4037",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.027237166230779 51.5242462727772)","4036",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.028728982188679 51.5260610721434)","4035",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.025114625893636 51.5262835834726)","4034",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.024538764052569 51.5255932993939)","4033",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.026634057854979 51.5207755726844)","4032",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.047441425315291 51.5285168214351)","4031",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",OIL,false,
"POINT (0.040511923663748 51.5256165985166)","4030",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.038555926852466 51.5241901379293)","4029",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.033649042732995 51.5177131955419)","4028",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.027446747246502 51.5289641705167)","4027",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.026789673578801 51.529335642052)","4026",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.026567185203139 51.5286592676165)","4025",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:35,2012/10/14 20:06:35,"4",XB,false,
"POINT (0.025565540977409 51.529216742996)","4024",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.025438899334051 51.5306994054563)","4023",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.046521860927533 51.5201701516527)","4022",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",OIL,false,
"POINT (0.044898376951195 51.5204385469444)","4021",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",OIL,false,
"POINT (0.041050147140114 51.5190050910817)","4020",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.056512531356354 51.5169944146387)","4019",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.056379714667065 51.5183171757886)","4018",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.057313953238996 51.5177005949898)","4017",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.058237756024189 51.5175643470187)","4016",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.059970709461519 51.5175939413747)","4015",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.058492785713914 51.5246421882565)","4014",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.057771035921383 51.5249949642854)","4013",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.059070410324304 51.527492983267)","4012",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.059069029104316 51.5281732294375)","4011",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.095934527918527 51.5249393949697)","4010",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.09459313016697 51.5341463984687)","4009",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.092697443446234 51.5340802021276)","4008",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.06234135890336 51.5331573827485)","4007",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.062571629311221 51.5339936076749)","4006",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.062864694216008 51.5355089493216)","4005",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.096446122952591 51.5978369903211)","3629",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.09832373417441 51.597497049419)","3628",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.097951246924297 51.5969231001083)","3627",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.099200054510663 51.5964494939032)","3626",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.092637161204258 51.5884416062389)","3625",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.094657579651144 51.5941535672366)","3624",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.096996437696716 51.5951051142636)","3623",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.097906915387439 51.5979841327878)","3622",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.098286045043562 51.5993483298748)","3621",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.099701568515224 51.6005811584627)","3620",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.100822828567246 51.6012659872595)","3619",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.112417440339679 51.6008604214729)","3618",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.113491357084979 51.6007789200891)","3617",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.113744178460899 51.6013755871169)","3616",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.114597501629871 51.6018337502217)","3615",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.116090961766508 51.6021540324407)","3614",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.189126942099951 51.4855733018172)","3613",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.18813291562283 51.4859964829349)","3612",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.229603290866349 51.5028567034429)","3611",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",OIL,false,
"POINT (-0.228087340172936 51.5035902429975)","3610",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",OIL,false,
"POINT (-0.32556062841063 51.4774176186034)","3609",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.326180986068041 51.4775829400441)","3608",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.326390275631696 51.4769991840822)","3607",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.190098982609964 51.4908561480123)","3606",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.18890606495076 51.4909159643731)","3605",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.189379163289333 51.4916273715907)","3604",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.190306126063545 51.4919546140011)","3603",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.190767706653532 51.4913749848014)","3602",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.136640472189325 51.4263932216696)","3601",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.134293365702227 51.4281032238092)","3600",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.176418944638833 51.4257245519653)","3599",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.20682741470186 51.4263878650725)","3598",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",OIL,false,
"POINT (-0.193856102949893 51.4232441279069)","3597",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.199112996875005 51.4238103876867)","3596",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.204604815509406 51.4236681359905)","3595",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.204577962149628 51.4256739137615)","3594",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.205270480122205 51.4264934668271)","3593",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.206002285318777 51.4263105228337)","3592",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.196973505282578 51.4268838545344)","3591",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.198658090112534 51.4261655245978)","3590",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.227357302188092 51.4255352696649)","3589",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.192580359944093 51.4267191186358)","3588",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.264653226674254 51.4274847619813)","3587",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.266710262091409 51.4278387747548)","3586",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.270010136458155 51.4281787435277)","3585",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.276037317179599 51.428947054406)","3584",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.277727507534087 51.4294249071638)","3583",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.279161489191926 51.4298342590698)","3582",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.28153279967427 51.4300955509855)","3581",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.25728150131105 51.428054902296)","3580",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.262857555047373 51.4284288926407)","3579",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.310279457788141 51.4254009862318)","3578",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.335640817812576 51.4325265332038)","3577",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.295158290388742 51.4395164012425)","3576",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.296118602444979 51.4401451550759)","3575",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.296565073992426 51.4406693629676)","3574",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.293680918977902 51.4319232531017)","3573",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.315390671986409 51.4327873391627)","3572",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:30,2012/10/14 20:06:30,"4",XB,false,
"POINT (-0.270858910057411 51.4358600180646)","3571",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.273414279729324 51.4367389812926)","3570",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.265003951928981 51.4318905917068)","3569",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.26351217014144 51.4316419981836)","3568",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.242419779704505 51.4403554241828)","3567",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.215421110087339 51.4329905881061)","3566",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.212788842079769 51.4354420342711)","3565",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.21169848845765 51.436849148047)","3564",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.210945056098044 51.4375818806636)","3563",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.215702780062312 51.4377191137222)","3562",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.181131448728485 51.4308779775499)","3561",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.182763817986717 51.4314857398505)","3560",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.183677508496921 51.4332472302933)","3559",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.191800837500532 51.4399091170134)","3558",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.133553687398547 51.4297417129974)","3557",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.256388904667457 51.4555779472574)","3531",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.266631978099448 51.4613600378906)","3530",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.265440040104288 51.4613747675737)","3529",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.265993577211063 51.461803602493)","3528",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.266701212725089 51.4622670703717)","3527",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.260060414961864 51.455729565782)","3526",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.260059303546214 51.4571209224049)","3525",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.259149768237127 51.4578840010264)","3524",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.25781498584428 51.4589319719971)","3523",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.258668024400491 51.4610155248514)","3522",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.25781857808709 51.4561169213647)","3521",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.256958327203928 51.4569454305864)","3520",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.25677467597066 51.4563279070722)","3519",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.268455401427908 51.4446581540979)","3518",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.269359624941716 51.4440243556682)","3517",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",XB,false,
"POINT (-0.277267408408604 51.459542987114)","3516",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:29,2012/10/14 20:06:29,"4",OIL,false,
"POINT (-0.274850705560663 51.4604458180519)","3515",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",OIL,false,
"POINT (-0.275719870918232 51.457999438284)","3514",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.270168661276185 51.4623506371469)","3513",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.297338914929552 51.4421366903497)","3512",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.297780609753383 51.4427902536561)","3511",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.298513522711549 51.4425743914885)","3510",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.29901179527504 51.4430993414217)","3509",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.299396966696655 51.4438815079236)","3508",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.298212757318523 51.4450939055901)","3507",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.297827641902172 51.4457031055707)","3506",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.298812155864284 51.4456850388238)","3505",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.299086543313835 51.4452683737201)","3504",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.334812974396583 51.4439045555217)","3503",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
"POINT (-0.324533471079409 51.4474791854278)","3502",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:28,2012/10/14 20:06:28,"4",XB,false,
