WKT,id,start_date,end_date,description,user_id,created,last_modified,source_id,type,night_bombing,map_sheet_id
"POINT (-0.025761 51.498077)","460",1940/09/07 12:19:00,1940/09/07 12:19:00,"Tooke Street, Millwall E14, London, UK ; 30x 30 roadway damaged. 11 Private houses  and one shop damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","459",1940/09/07 12:19:00,1940/09/07 12:19:00,"94 St.Leonard's Road, Poplar, E14, London, UK ; Front room on 1st floor and contents damaged, roof part off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.067984 51.520224)","458",1940/09/07 12:19:00,1940/09/07 12:19:00,"Advance House, Talwin Street, Bromley E3, London, UK ; A building of 2 floors about 60 x 30 feet. First floor and contents slightly damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","457",1940/09/07 12:19:00,1940/09/07 12:19:00,"Mile End Road, E, London, UK ; Portuguese Jewish Cemetry 40 x 20 ft of grass burned","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","456",1940/09/07 12:19:00,1940/09/07 12:19:00,"333/339, Mile End Road E1, London, UK ; C.W.S tailoring department-2 upper floors and contents damaged. 2x2 ft of roof breakage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",OIL,false,
"POINT (-0.12777 51.500302)","437",1940/09/07 12:15:00,1940/09/07 12:15:00,"5 Stondon Park, Forest Hill, SE23, London, UK ; 3x1 wooden fencing damaged,","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.068123 51.48467)","162",1940/09/06 18:32:00,1940/09/06 18:32:00,"503 Old Kent Road, SE1, London, UK ; back room on 1st floor and contents slightly damaged. 40x20, contents damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","161",1940/09/06 18:30:00,1940/09/06 18:30:00,"91 Ardgowan Road, Catford SE6, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","160",1940/09/06 18:27:00,1940/09/06 18:27:00,"86 Torridon Road, Catford SE6, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.024836 51.51797)","455",1940/09/07 12:19:00,1940/09/07 12:19:00,"Selsey Street E14, London, UK ; 1x1 feet of paving damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","454",1940/09/07 12:19:00,1940/09/07 12:19:00,"583, Commercial Road, Stepney E1, London, UK ; Methodist East End Mission. Building of 1 floor, balcony and basement about 100x 60ft, used as club rooms, billiard rooms, storeroom and lecture room. About 2/3 of content damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.049419 51.513621)","453",1940/09/07 12:18:00,1940/09/07 12:18:00,"Commercial Rd, Poplar, Greater London E1, London, UK ; Minor fire damage in this area","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","452",1940/09/07 12:17:00,1940/09/07 12:17:00,"Narrow Street, Limehouse, E14, London, UK ; New Sun Wharf. Three floor building, 80x60 used as store. Severely damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.067984 51.520224)","451",1940/09/07 12:17:00,1940/09/07 12:17:00,"St. Leonard's Wharf, Brunswick Road, Poplar E14, London, UK ; 10x6 deck planking damaged by fire and a dissused corrugated iron  and timber shed slightly damaged. 100x60 oil store contents slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.005104 51.515416)","450",1940/09/07 12:17:00,1940/09/07 12:17:00,"Leven Street, Poplar, E14, London, UK ; Mills Cartwright and Reynolds. One floor back building 80x60 used a stockroom damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.051554 51.485047)","449",1940/09/07 12:17:00,1940/09/07 12:17:00,"Stockholme Street, Rotherhithe, SE16, London, UK ; COB burnt out in enlosed ground","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",OIL,false,
"POINT (-0.079302 51.524689)","448",1940/09/07 12:16:00,1940/09/07 12:16:00,"West Ferry Road, Millwall E14, London, UK ; About 30x30 feet of paving damaged and 4"" gas main fractured by explosion in yard","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.038642 51.516518)","447",1940/09/07 12:16:00,1940/09/07 12:16:00,"Aston Street E14, London, UK ; 1x1 feet of tarmac damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","446",1940/09/07 12:16:00,1940/09/07 12:16:00,"272 New Cross Road, SE15, London, UK ; 2x2 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.057749 51.506469)","445",1940/09/07 12:15:00,1940/09/07 12:15:00,"Raine Street, Tower Hamlets, London E1W, London, UK ; Minor fire damage in this area","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","444",1940/09/07 12:15:00,1940/09/07 12:15:00,"St Paul's Way, E3, London, UK ; 1x1 tarmac damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","443",1940/09/07 12:15:00,1940/09/07 12:15:00,"Tidey Street E14, London, UK ; 1x1 tarmac damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.041096 51.51929)","442",1940/09/07 12:15:00,1940/09/07 12:15:00,"Masters Street E1, London, UK ; 1x1 tarmac damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.024547 51.50754)","441",1940/09/07 12:15:00,1940/09/07 12:15:00,"Lying at North Side Import Dock, West India Docks E14, London, UK ; Part of London Authority-A vessel of 3,000 tons gross, laden with general cargo, poop and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.024547 51.50754)","440",1940/09/07 12:15:00,1940/09/07 12:15:00,"North Side, Import Dock, West India Docks E14, London, UK ; ""C"" shed- about 60x60 ft or roof damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","439",1940/09/07 12:15:00,1940/09/07 12:15:00,"14, Glaskin Mews E9, London, UK ; Front room on second floor and contents slightly damaged. 2 x 4 ft of roof by breakage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","438",1940/09/07 12:15:00,1940/09/07 12:15:00,"24 Codrington Hill, Forest Hill, SE23, London, UK ; Front room on 1st floor severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","436",1940/09/07 12:15:00,1940/09/07 12:15:00,"72, Codrington Hill, Forest Hill, SE23, London, UK ; house of 5 rooms damaged. Roof blown off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.027002 51.487392)","435",1940/09/07 12:15:00,1940/09/07 12:15:00,"Woolwich Road, Charlton, SE10, London, UK ; G & H Harveys, Engineers, 3x2 roof damage in spinning room","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","434",1940/09/07 12:15:00,1940/09/07 12:15:00,"309, New Cross Road, New Cross SE14, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.008894 51.468218)","433",1940/09/07 12:14:00,1940/09/07 12:14:00,"57 Lewisham Hill, SE13, London, UK ; 4 private houses of 20 rooms each and contents damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.008894 51.468218)","432",1940/09/07 12:14:00,1940/09/07 12:14:00,"55 Lewisham Hill, SE13, London, UK ; 4 private houses of 20 rooms each and contents damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.009001 51.468057)","431",1940/09/07 12:14:00,1940/09/07 12:14:00,"53 Lewisham Hill, SE13, London, UK ; 4 private houses of 20 rooms each and contents damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.008894 51.468218)","430",1940/09/07 12:14:00,1940/09/07 12:14:00,"51 Lewisham Hill, SE13, London, UK ; 4 private houses of 20 rooms each and contents damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.049419 51.513621)","429",1940/09/07 12:13:00,1940/09/07 12:13:00,"Commercial Rd, Poplar, Greater London E1, London, UK ; East End Mission Society. Building of one floor and and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.014616 51.509436)","428",1940/09/07 12:13:00,1940/09/07 12:13:00,"Cottage Street, Poplar, E14, London, UK ; Number of IB burned out on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","424",1940/09/07 12:12:00,1940/09/07 12:12:00,"45-47 Mile End Road, Stepney, E1, London, UK ; Garage. Two floor building severely damaged, roof off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","423",1940/09/07 12:12:00,1940/09/07 12:12:00,"32, Devas Street, Poplar E14, London, UK ; House of 4 rooms, severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","422",1940/09/07 12:12:00,1940/09/07 12:12:00,"Mornington Road, Bow E3, London, UK ; Incendiary bomb on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","421",1940/09/07 12:12:00,1940/09/07 12:12:00,"Knoyle Street, New Cross, SE14, London, UK ; South Met. Gas. Mains Fractured","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","420",1940/09/07 12:12:00,1940/09/07 12:12:00,"Dunoon Road, Forest Hill, SE23, London, UK ; Owned by LewishamBC 12x8 Roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","419",1940/09/07 12:11:00,1940/09/07 12:11:00,"84a, West Ferry Road, Millwall E14, London, UK ; Timber Importers-A range of brick and corrugated iron shed buildings of one floor covering an area of 400x 200ft. About 1/2 of contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.024295 51.496346)","418",1940/09/07 12:11:00,1940/09/07 12:11:00,"A Yard, Millwall Dock E14, London, UK ; A warehouse of 1 floor about 150x 150 feet and contents severely damaged. Basement used as messrooms, dormitories, offices and store, and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","159",1940/09/06 18:27:00,1940/09/06 18:27:00,"Jutland Road Catford SE6, London, UK ; 17 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","158",1940/09/06 18:27:00,1940/09/06 18:27:00,"20 Jutland Road, Catford SE6, London, UK ; Five private houses severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.054209 51.498486)","417",1940/09/07 12:11:00,1940/09/07 12:11:00,"Lower Road, Rotherhithe, SE16, London, UK ; IB burned out in street.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.013807 51.45722)","416",1940/09/07 12:11:00,1940/09/07 12:11:00,"Lewisham high Street SE13, London, UK ; Southern Rail. 40x20 brickwork on railway bridge damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","415",1940/09/07 12:11:00,1940/09/07 12:11:00,"Buchan Road, Camberwell, SE15, London, UK ; Gas main fractured and about 30x20 of roadway damaged by explosion and fire","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","414",1940/09/07 12:11:00,1940/09/07 12:11:00,"735-737 Old Kent Road SE15, London, UK ; Two shops and two flats","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.060424 51.480981)","413",1940/09/07 12:11:00,1940/09/07 12:11:00,"733b, Old Kent Road, SE15, London, UK ; Submarine engineer shop, workshops, office and store all damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","412",1940/09/07 12:11:00,1940/09/07 12:11:00,"Gibbon Road, Camberwell, SE15, London, UK ; 20x30 roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","411",1940/09/07 12:10:00,1940/09/07 12:10:00,"Harford Street E1, London, UK ; 1x1 tarmac damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.067984 51.520224)","410",1940/09/07 12:10:00,1940/09/07 12:10:00,"38 Cayley Street, E14, London, UK ; Back room on ground floor damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","409",1940/09/07 12:10:00,1940/09/07 12:10:00,"101-111 Stebondale Street, Cubitt Town E14, London, UK ; 6 houses each of 6 rooms and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","408",1940/09/07 12:10:00,1940/09/07 12:10:00,"156-194 Stebondale Street Cubitt Town E14, London, UK ; 39 houses each of 6 rooms including 4 shops and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","407",1940/09/07 12:10:00,1940/09/07 12:10:00,"113-149 Stebondale Street. Cubitt Town E14, London, UK ; 39 houses each of 6 rooms including 4 shops and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","406",1940/09/07 12:10:00,1940/09/07 12:10:00,"28, Bow Road, Bow E3, London, UK ; Back room on 3rd floor and contents slightly damaged. Roof by breakage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.043647 51.523568)","405",1940/09/07 12:10:00,1940/09/07 12:10:00,"35 Grantely Street, Mile End E1, London, UK ; A house of 8 rooms and contents severely damaged. Roof off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.038873 51.519595)","404",1940/09/07 12:10:00,1940/09/07 12:10:00,"15, Harford Street, Stepney E2, London, UK ; Boot and shoe Manufacturer- Shop and house of 8 rooms and contents severely damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.045512 51.522243)","403",1940/09/07 12:10:00,1940/09/07 12:10:00,"209a, Mile End Road E1, London, UK ; Mantle and Costume Manufacturers-A building of 2 floors about 80x 30 ft used as workrooms, garage, office ad store. 1/2 of contents severely damaged. Part of roof off. rest of building and contents slightly damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","402",1940/09/07 12:10:00,1940/09/07 12:10:00,"Blackhorse Road, Deptford SE8, London, UK ; Weyland Tar Co. Quantity of Stock damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","401",1940/09/07 12:10:00,1940/09/07 12:10:00,"38a Stondon Park, Forest Hill, SE23, London, UK ; Front room on 1st floor severely damaged. One female burned on left arm","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.03131 51.516637)","400",1940/09/07 12:09:00,1940/09/07 12:09:00,"Locksley St, Tower Hamlets, London E14 7EJ, London, UK ; Buidings at these addresses all damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.015163 51.487299)","399",1940/09/07 12:09:00,1940/09/07 12:09:00,"293, Tunnel Avenue, Greenwich SE10, London, UK ; Eastwood Wharfage Ltd. 300x100, warehouse and stores damged, most of roof off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","398",1940/09/07 12:08:00,1940/09/07 12:08:00,"Stepney Causeway, Stepney, E1, London, UK ; Training Hostel. 4 floor building, top floors and basement severely damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.04945 51.520439)","397",1940/09/07 12:08:00,1940/09/07 12:08:00,"Stepney Green, E1, London, UK ; 1x1 tarmac damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.04751 51.4932)","396",1940/09/07 12:08:00,1940/09/07 12:08:00,"75 Chilton Grove,Deptford SE8, London, UK ; house of 8 rooms damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","395",1940/09/07 12:08:00,1940/09/07 12:08:00,"11 Bartram Road, Brockley, SE4, London, UK ; Back room on 1st floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","394",1940/09/07 12:08:00,1940/09/07 12:08:00,"13 Bartram Road, Brockley, SE4, London, UK ; Back room on 1st floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","393",1940/09/07 12:07:00,1940/09/07 12:07:00,"78 Merchant Street, Bow, E3, London, UK ; Back room on 1st floor damaged. 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","392",1940/09/07 12:07:00,1940/09/07 12:07:00,"33 Merchant Street, Bow, E3, London, UK ; front room on 1st floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","391",1940/09/07 12:07:00,1940/09/07 12:07:00,"9 Merchant Street Bow, E3, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","390",1940/09/07 12:07:00,1940/09/07 12:07:00,"86, Manchester Road, Cubitt Town E14, London, UK ; Caterer-A building of 3 floors about 40x 20 ft used as refreshment bar, swelling and store, upper part and contents damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","389",1940/09/07 12:07:00,1940/09/07 12:07:00,"Addington Road, Bow E3, London, UK ; About 6 x 4ft of roofing slightly damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.050762 51.540303)","388",1940/09/07 12:07:00,1940/09/07 12:07:00,"4 Ainsworth RD, Hackney, E9, London, UK ; Front rooms on 3rd floor and contents severely damaged. part of roof off, ceilings and contents under by water.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.04751 51.4932)","387",1940/09/07 12:07:00,1940/09/07 12:07:00,"81 Plough Way, Rotherhithe SE16, London, UK ; St. Barnabas National School & Minetts Saw Mills Ltd. Dining Room, Grocers and 17 private houses all damaged,","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","386",1940/09/07 12:07:00,1940/09/07 12:07:00,"110 Gosterwood Street, Deptford, SE8, London, UK ; 9x6 roof damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","157",1940/09/06 18:26:00,1940/09/06 18:26:00,"84 Tyrwhitt Road, Brockley, SE4, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","156",1940/09/06 18:21:00,1940/09/06 18:21:00,"54 Laleham Road Catford, SE6, London, UK ; Middle room damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.076835 51.494615)","155",1940/09/06 18:20:00,1940/09/06 18:20:00,"5 Bacon Grove, Bermondsey, SE1, London, UK ; 3x2 Wood fencing damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.035441 51.461941)","385",1940/09/07 12:07:00,1940/09/07 12:07:00,"215 Brockley Road, Forest Hill, SE23, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","384",1940/09/07 12:07:00,1940/09/07 12:07:00,"Tunnel Avenue, Greenwich, SE10, London, UK ; Delta Metal Co. Ltd. 80x40 size offices and stores and contents. Roof off. 3 auxiliary firemen injured.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.004318 51.493806)","383",1940/09/07 12:07:00,1940/09/07 12:07:00,"Morden Wharf Road, Greenwich SE10, London, UK ; Cement Marketing, range of buildings lost, 300x100 ft damaged. P.678 heavy unit damaged by shrapnel","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.007002 51.467376)","382",1940/09/07 12:07:00,1940/09/07 12:07:00,"12 St Austell Rd, Lewisham, Greater London SE13 7, London, UK ; Garage 20x15 Damaged with fencing","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","380",1940/09/07 12:06:00,1940/09/07 12:06:00,"75, Stebondale Street Cubitt Town E14, London, UK ; Front room on first floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","379",1940/09/07 12:06:00,1940/09/07 12:06:00,"48 Stebondale Street, Cubitt Town E14, London, UK ; Front room on first floor and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.039987 51.49011)","378",1940/09/07 12:06:00,1940/09/07 12:06:00,"Canon Wharf, Evelyn Street, Deptford,SE8, London, UK ; stack of timber and 100x100x30 damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.048364 51.470985)","377",1940/09/07 12:06:00,1940/09/07 12:06:00,"Waller Road, Newcross, SE14, London, UK ; IB burned out in garden","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.14353 51.538902)","376",1940/09/07 12:06:00,1940/09/07 12:06:00,"Axminster Road, Holloway, N7, London, UK ; 32 private houses thoroughfare damaged by explosion.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.14353 51.538902)","375",1940/09/07 12:06:00,1940/09/07 12:06:00,"Axminster Road, Holloway, N7, London, UK ; 9x6 pavement damaged, fractures gas main in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.049936 51.538723)","374",1940/09/07 12:05:00,1940/09/07 12:05:00,"97 Ainsworth Road, Hackney E9, London, UK ; House of 12 rooms, front room on top floor and contents severely damaged. Part of roof off. Rest of building and contents slightly damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.013807 51.45722)","373",1940/09/07 12:05:00,1940/09/07 12:05:00,"Lewisham High Street, Se13, London, UK ; Southern Met. Electric, light and Power) 100x40 four floor building. Space used as showroom","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.047905 51.468975)","372",1940/09/07 12:05:00,1940/09/07 12:05:00,"112 Waller Road, Newcross, SE14, London, UK ; Front room damaged by fire","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","683",1940/09/07 15:07:00,1940/09/07 15:07:00,"Crownstone Road, Brixton, SW2, London, UK ; IB on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","371",1940/09/07 12:04:00,1940/09/07 12:04:00,"Glengall Grove, Millwall, E14, London, UK ; Lancashire Freight Services Ltd. 1,2 and 3 floor buildings  covering 500x500 used as warehouses. Severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.045978 51.516747)","370",1940/09/07 12:04:00,1940/09/07 12:04:00,"307 Stepney Way E1, London, UK ; Private house of 6 rooms, back rooms, 2nd 3rd floors damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.048008 51.503709)","369",1940/09/07 12:04:00,1940/09/07 12:04:00,"North Woolwich Roads E, London, UK ; Dumb barge damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","368",1940/09/07 12:04:00,1940/09/07 12:04:00,"4 Ainsworth Road, Hackney, E2, London, UK ; House of 10 rooms, front room on top floor and contents severely damaged. Part of roof off. Rest of house and contents slightly damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.043397 51.524432)","367",1940/09/07 12:04:00,1940/09/07 12:04:00,"275 Bancroft Road, Tower Hamlets London E1, London, UK ; A3 block, about 6 x 4 ft of roof damaged. Ceiling and contents under slightly by water","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.04068 51.488274)","366",1940/09/07 12:04:00,1940/09/07 12:04:00,"2 Hick Street, Rotherhithe, SE16, London, UK ; front room on ground floor damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.047382 51.469074)","365",1940/09/07 12:04:00,1940/09/07 12:04:00,"207 Waller Road, Newcross, SE14, London, UK ; 6x4 of GRASS burned in garden","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.029077 51.512304)","364",1940/09/07 12:03:00,1940/09/07 12:03:00,"Transporter Yard, East Ferry Road, Millwall, E14, London, UK ; 20 Timber shed buildings each 10 x 6 ad 1 acre of undergrowth burned.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.032842 51.521146)","363",1940/09/07 12:03:00,1940/09/07 12:03:00,"Burdett Road, E3, London, UK ; 2x1 paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.039576 51.515472)","362",1940/09/07 12:03:00,1940/09/07 12:03:00,"22 Matlock Street, Poplar, Greater London E14 7, London, UK ; front room on 1st floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","361",1940/09/07 12:03:00,1940/09/07 12:03:00,"26 Bushmoor Crescent, Plumstead, SE18, London, UK ; All private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.050376 51.478949)","360",1940/09/07 12:03:00,1940/09/07 12:03:00,"Avonley Road, Newcross, SE14, London, UK ; Owned by South Met Gas and Met Water and Deptford Borough Council, gas and water mains fractured and 40x16 of roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.008108 51.494062)","359",1940/09/07 12:02:00,1940/09/07 12:02:00,"Manchester Road, Cubitt Town, E14, London, UK ; 40x 30 roadway damage. And Three houses each of 8 rooms and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
